age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,es_cliente_nuevo,tiene_doble_prestamo,duration_min,fecha_procesamiento
27,4,2,2,0,99,1,0,2,4,6,1184,2,-1,0,3,1,1,0,19.733333333333334,2026-05-19 20:30:15
27,4,2,2,1,-713,1,0,2,4,6,917,2,-1,0,3,1,1,0,15.283333333333333,2026-05-19 20:30:15
29,7,2,1,0,32,1,0,2,4,6,959,1,-1,0,3,1,1,0,15.983333333333333,2026-05-19 20:30:15
30,6,1,2,0,543,1,1,2,4,6,343,6,-1,0,3,1,1,1,5.716666666666667,2026-05-19 20:30:15
36,1,1,0,0,403,1,0,2,4,6,1350,1,-1,0,3,1,1,0,22.5,2026-05-19 20:30:15
35,0,0,1,0,437,1,0,2,4,6,1337,1,-1,0,3,1,1,0,22.283333333333335,2026-05-19 20:30:15
36,1,1,1,0,1772,0,0,2,5,6,541,1,-1,0,3,1,1,0,9.016666666666667,2026-05-19 20:30:15
59,5,0,0,0,-88,1,0,2,5,6,1339,2,-1,0,3,1,1,0,22.316666666666666,2026-05-19 20:30:15
47,2,1,1,0,0,0,0,2,5,6,340,1,-1,0,3,1,1,0,5.666666666666667,2026-05-19 20:30:15
58,2,1,2,0,853,0,0,2,5,6,139,2,-1,0,3,1,1,0,2.316666666666667,2026-05-19 20:30:15
37,4,2,2,0,240,0,0,2,5,6,117,1,-1,0,3,1,1,0,1.95,2026-05-19 20:30:15
46,0,2,1,0,849,1,0,2,5,6,898,2,-1,0,3,1,1,0,14.966666666666667,2026-05-19 20:30:15
43,1,2,1,0,318,1,0,2,5,6,1151,2,-1,0,3,1,1,0,19.183333333333334,2026-05-19 20:30:15
27,4,2,2,0,703,1,0,2,5,6,989,3,-1,0,3,1,1,0,16.483333333333334,2026-05-19 20:30:15
38,7,0,1,0,61,0,0,2,5,6,1040,1,-1,0,3,1,1,0,17.333333333333332,2026-05-19 20:30:15
53,3,1,0,0,104,0,1,2,5,6,1113,1,-1,0,3,1,1,0,18.55,2026-05-19 20:30:15
47,1,1,1,0,1996,0,0,2,5,6,1178,2,-1,0,3,1,1,0,19.633333333333333,2026-05-19 20:30:15
56,3,0,0,1,1238,0,0,2,5,6,400,1,-1,0,3,1,1,0,6.666666666666667,2026-05-19 20:30:15
41,3,1,1,0,879,0,0,2,5,6,53,2,-1,0,3,1,1,0,0.8833333333333333,2026-05-19 20:30:15
29,6,1,1,0,425,1,0,2,5,6,958,15,-1,0,3,1,1,0,15.966666666666667,2026-05-19 20:30:15
50,9,1,1,0,416,1,0,2,5,6,882,5,-1,0,3,1,1,0,14.7,2026-05-19 20:30:15
45,1,0,0,0,844,0,0,2,5,6,19,3,-1,0,3,1,1,0,0.31666666666666665,2026-05-19 20:30:15
35,1,1,1,0,860,1,0,2,5,6,1311,4,-1,0,3,1,1,0,21.85,2026-05-19 20:30:15
26,9,2,1,0,639,1,0,2,6,6,1121,5,-1,0,3,1,1,0,18.683333333333334,2026-05-19 20:30:15
26,0,1,1,0,710,1,1,2,6,6,236,2,-1,0,3,1,1,1,3.933333333333333,2026-05-19 20:30:15
37,1,1,3,0,1508,0,1,2,6,6,756,2,-1,0,3,1,1,0,12.6,2026-05-19 20:30:15
30,0,2,1,0,223,1,0,2,6,6,1287,11,-1,0,3,1,1,0,21.45,2026-05-19 20:30:15
38,4,2,2,0,619,1,0,2,6,6,845,4,-1,0,3,1,1,0,14.083333333333334,2026-05-19 20:30:15
37,7,0,1,0,319,1,0,2,6,6,852,3,-1,0,3,1,1,0,14.2,2026-05-19 20:30:15
53,9,1,1,0,480,0,0,2,6,6,1053,2,-1,0,3,1,1,0,17.55,2026-05-19 20:30:15
29,1,2,0,0,213,1,0,2,6,6,617,3,-1,0,3,1,1,0,10.283333333333333,2026-05-19 20:30:15
35,4,2,2,0,68,0,0,2,6,6,80,1,-1,0,3,1,1,0,1.3333333333333333,2026-05-19 20:30:15
28,1,1,1,0,2788,1,0,2,6,6,742,2,-1,0,3,1,1,0,12.366666666666667,2026-05-19 20:30:15
55,1,1,3,0,7561,0,0,2,6,6,1094,3,-1,0,3,1,1,0,18.233333333333334,2026-05-19 20:30:15
49,4,0,1,0,-46,1,0,2,9,6,54,10,-1,0,3,1,1,0,0.9,2026-05-19 20:30:15
50,7,1,1,0,1595,0,0,2,9,6,1309,1,-1,0,3,1,1,0,21.816666666666666,2026-05-19 20:30:15
43,4,2,2,0,1046,0,0,2,9,6,1330,1,-1,0,3,1,1,0,22.166666666666668,2026-05-19 20:30:15
58,6,0,2,0,1382,0,0,2,9,6,1112,1,-1,0,3,1,1,0,18.533333333333335,2026-05-19 20:30:15
38,9,1,0,0,217,1,0,2,9,6,879,6,-1,0,3,1,1,0,14.65,2026-05-19 20:30:15
48,1,0,0,0,183,0,0,2,9,6,1369,1,-1,0,3,1,1,0,22.816666666666666,2026-05-19 20:30:15
59,4,1,1,0,1321,0,0,2,9,6,764,3,-1,0,3,1,1,0,12.733333333333333,2026-05-19 20:30:15
58,1,1,1,0,25,0,0,2,9,6,873,3,-1,0,3,1,1,0,14.55,2026-05-19 20:30:15
36,6,2,2,0,4844,0,0,2,9,6,130,3,-1,0,3,1,1,0,2.1666666666666665,2026-05-19 20:30:15
42,2,1,2,0,5345,0,0,2,11,6,1304,3,-1,0,3,1,1,0,21.733333333333334,2026-05-19 20:30:15
41,0,2,1,0,812,0,1,2,11,6,981,4,-1,0,3,1,1,0,16.35,2026-05-19 20:30:15
42,0,1,1,0,105,0,0,2,11,6,148,4,-1,0,3,1,1,0,2.466666666666667,2026-05-19 20:30:15
39,4,1,2,0,-190,0,1,2,11,6,1320,8,-1,0,3,1,1,0,22.0,2026-05-19 20:30:15
57,3,1,0,0,625,0,1,2,11,6,1292,1,-1,0,3,1,1,0,21.533333333333335,2026-05-19 20:30:15
52,5,1,3,0,293,0,0,2,11,6,1118,1,-1,0,3,1,1,0,18.633333333333333,2026-05-19 20:30:15
59,5,1,3,0,1033,0,0,2,11,6,177,1,-1,0,3,1,1,0,2.95,2026-05-19 20:30:15
56,1,1,1,0,1210,0,0,2,11,6,1364,1,-1,0,3,1,1,0,22.733333333333334,2026-05-19 20:30:15
49,4,1,2,0,64,0,0,2,11,6,984,1,-1,0,3,1,1,0,16.4,2026-05-19 20:30:15
35,1,0,3,0,164,0,0,2,11,6,1395,2,-1,0,3,1,1,0,23.25,2026-05-19 20:30:15
36,10,1,1,0,1766,0,0,2,11,6,994,2,-1,0,3,1,1,0,16.566666666666666,2026-05-19 20:30:15
40,0,2,2,0,1248,0,0,2,11,6,243,2,-1,0,3,1,1,0,4.05,2026-05-19 20:30:15
55,1,1,1,0,0,0,0,2,12,6,1016,2,-1,0,3,1,1,0,16.933333333333334,2026-05-19 20:30:15
58,0,1,1,0,826,0,0,2,12,6,1312,1,-1,0,3,1,1,0,21.866666666666667,2026-05-19 20:30:15
39,6,1,2,0,2630,0,0,2,12,6,1057,5,-1,0,3,1,1,0,17.616666666666667,2026-05-19 20:30:15
47,3,2,2,0,3727,0,0,2,12,6,1422,6,-1,0,3,1,1,0,23.7,2026-05-19 20:30:15
40,4,1,1,0,406,1,0,2,12,6,974,2,-1,0,3,1,1,0,16.233333333333334,2026-05-19 20:30:15
35,1,1,2,0,2999,0,0,2,12,6,134,6,-1,0,3,1,1,0,2.2333333333333334,2026-05-19 20:30:15
48,1,1,1,0,1000,1,0,2,12,6,231,2,-1,0,3,1,1,0,3.85,2026-05-19 20:30:15
48,4,0,2,0,503,0,1,2,12,6,215,7,-1,0,3,1,1,0,3.5833333333333335,2026-05-19 20:30:15
24,1,2,1,1,-203,1,0,2,12,6,850,3,-1,0,3,1,1,0,14.166666666666666,2026-05-19 20:30:15
49,1,1,0,0,361,1,0,2,16,6,904,2,-1,0,3,1,1,0,15.066666666666666,2026-05-19 20:30:15
36,1,1,1,0,274,1,0,2,16,6,1095,11,-1,0,3,1,1,0,18.25,2026-05-19 20:30:15
52,5,0,2,0,3687,1,1,2,16,6,1157,4,-1,0,3,1,1,1,19.283333333333335,2026-05-19 20:30:15
42,2,2,3,0,323,0,0,2,16,6,1019,1,-1,0,3,1,1,0,16.983333333333334,2026-05-19 20:30:15
36,7,1,1,0,981,0,0,2,16,6,89,1,-1,0,3,1,1,0,1.4833333333333334,2026-05-19 20:30:15
36,1,0,1,0,638,1,0,2,16,6,311,2,-1,0,3,1,1,0,5.183333333333334,2026-05-19 20:30:15
48,10,2,2,0,3229,0,0,2,16,6,84,1,-1,0,3,1,1,0,1.4,2026-05-19 20:30:15
51,4,2,1,0,1610,1,0,2,16,6,218,3,-1,0,3,1,1,0,3.6333333333333333,2026-05-19 20:30:15
51,1,1,1,0,33,0,1,2,16,6,1135,3,-1,0,3,1,1,0,18.916666666666668,2026-05-19 20:30:15
46,9,1,1,0,536,1,0,2,16,6,1167,2,-1,0,3,1,1,0,19.45,2026-05-19 20:30:15
37,4,1,2,0,0,0,0,2,16,6,1041,6,-1,0,3,1,1,0,17.35,2026-05-19 20:30:15
36,2,1,2,0,3057,0,0,2,16,6,631,4,-1,0,3,1,1,0,10.516666666666667,2026-05-19 20:30:15
47,4,1,1,0,2892,0,0,2,17,6,951,1,-1,0,3,1,1,0,15.85,2026-05-19 20:30:15
40,9,0,2,0,0,0,0,2,17,6,914,1,-1,0,3,1,1,0,15.233333333333333,2026-05-19 20:30:15
38,8,2,2,0,3316,0,0,2,17,6,280,3,-1,0,3,1,1,0,4.666666666666667,2026-05-19 20:30:15
40,4,1,1,0,106,0,0,2,17,6,1084,2,-1,0,3,1,1,0,18.066666666666666,2026-05-19 20:30:15
39,1,1,0,0,2303,1,0,2,17,6,1193,3,-1,0,3,1,1,0,19.883333333333333,2026-05-19 20:30:15
60,4,1,2,0,3301,0,0,2,17,6,613,3,-1,0,3,1,1,0,10.216666666666667,2026-05-19 20:30:15
39,6,2,2,0,426,0,0,2,18,6,29,1,-1,0,3,1,1,0,0.48333333333333334,2026-05-19 20:30:15
51,7,0,1,0,9,0,0,2,18,6,745,2,-1,0,3,1,1,0,12.416666666666666,2026-05-19 20:30:15
27,0,1,1,0,-97,1,0,2,18,6,383,2,-1,0,3,1,1,0,6.383333333333334,2026-05-19 20:30:15
41,4,2,2,0,11008,0,0,2,18,6,390,1,-1,0,3,1,1,0,6.5,2026-05-19 20:30:15
42,1,2,0,0,4930,0,0,2,18,6,1402,1,-1,0,3,1,1,0,23.366666666666667,2026-05-19 20:30:15
41,2,1,1,0,707,0,0,2,18,6,1119,1,-1,0,3,1,1,0,18.65,2026-05-19 20:30:15
33,9,1,1,0,4,1,1,2,18,6,1028,2,-1,0,3,1,1,1,17.133333333333333,2026-05-19 20:30:15
46,0,1,1,0,126,0,0,2,18,6,223,1,-1,0,3,1,1,0,3.716666666666667,2026-05-19 20:30:15
31,1,1,1,0,671,1,0,2,18,6,1116,4,-1,0,3,1,1,0,18.6,2026-05-19 20:30:15
41,1,1,0,0,219,0,1,2,18,6,407,3,-1,0,3,1,1,0,6.783333333333333,2026-05-19 20:30:15
41,1,0,1,0,3622,0,0,2,19,6,128,4,-1,0,3,1,1,0,2.1333333333333333,2026-05-19 20:30:15
55,5,0,1,0,1580,0,1,2,19,6,8,1,-1,0,3,1,1,0,0.13333333333333333,2026-05-19 20:30:15
53,9,1,1,0,1319,0,0,2,19,6,260,3,-1,0,3,1,1,0,4.333333333333333,2026-05-19 20:30:15
55,3,1,0,0,2152,0,0,2,19,6,1352,2,-1,0,3,1,1,0,22.533333333333335,2026-05-19 20:30:15
39,7,1,1,0,2843,1,0,2,19,6,983,1,-1,0,3,1,1,0,16.383333333333333,2026-05-19 20:30:15
40,2,1,2,1,0,0,0,2,19,6,1381,4,-1,0,3,1,1,0,23.016666666666666,2026-05-19 20:30:15
59,5,1,0,0,1115,0,0,2,19,6,1257,1,-1,0,3,1,1,0,20.95,2026-05-19 20:30:15
42,1,2,1,0,625,0,0,2,19,6,1057,3,-1,0,3,1,1,0,17.616666666666667,2026-05-19 20:30:15
41,1,1,0,0,246,0,0,2,19,6,1092,3,-1,0,3,1,1,0,18.2,2026-05-19 20:30:15
27,1,1,1,0,61,1,0,2,19,6,14,1,-1,0,3,1,1,0,0.23333333333333334,2026-05-19 20:30:15
25,1,2,1,0,-191,1,0,2,19,6,1387,7,-1,0,3,1,1,0,23.116666666666667,2026-05-19 20:30:15
43,10,1,0,0,519,0,0,2,20,6,1402,2,-1,0,3,1,1,0,23.366666666666667,2026-05-19 20:30:15
44,7,1,1,0,522,0,1,2,20,6,1340,1,-1,0,3,1,1,0,22.333333333333332,2026-05-19 20:30:15
26,1,2,1,0,-46,1,0,2,20,6,757,7,-1,0,3,1,1,0,12.616666666666667,2026-05-19 20:30:15
52,5,1,2,0,2269,0,0,2,20,6,191,1,-1,0,3,1,1,0,3.183333333333333,2026-05-19 20:30:15
54,7,1,3,0,386,0,1,2,20,6,1261,1,-1,0,3,1,1,0,21.016666666666666,2026-05-19 20:30:15
56,4,1,2,0,0,0,1,2,20,6,803,1,-1,0,3,1,1,0,13.383333333333333,2026-05-19 20:30:15
57,4,1,2,0,9103,0,1,2,20,6,94,2,-1,0,3,1,1,0,1.5666666666666667,2026-05-19 20:30:15
29,1,2,1,0,908,1,0,2,20,6,440,1,-1,0,3,1,1,0,7.333333333333333,2026-05-19 20:30:15
47,9,1,2,0,1694,0,1,2,20,6,956,3,-1,0,3,1,1,0,15.933333333333334,2026-05-19 20:30:15
57,4,1,2,0,-92,1,1,2,20,6,425,1,-1,0,3,1,1,1,7.083333333333333,2026-05-19 20:30:15
40,1,1,1,0,188,1,1,2,20,6,967,2,-1,0,3,1,1,1,16.116666666666667,2026-05-19 20:30:15
46,7,0,1,0,0,0,0,2,20,6,24,3,-1,0,3,1,1,0,0.4,2026-05-19 20:30:15
43,1,2,1,0,740,1,0,2,20,6,983,2,-1,0,3,1,1,0,16.383333333333333,2026-05-19 20:30:15
45,4,1,2,0,655,0,0,2,20,6,1103,3,-1,0,3,1,1,0,18.383333333333333,2026-05-19 20:30:15
24,4,1,1,0,867,1,0,2,20,6,940,10,-1,0,3,1,1,0,15.666666666666666,2026-05-19 20:30:15
40,1,1,1,0,1009,1,1,2,20,6,37,5,-1,0,3,1,1,1,0.6166666666666667,2026-05-19 20:30:15
38,7,0,3,0,6360,0,0,2,20,6,320,2,-1,0,3,1,1,0,5.333333333333333,2026-05-19 20:30:15
36,10,1,2,0,4145,0,0,2,20,6,1417,4,-1,0,3,1,1,0,23.616666666666667,2026-05-19 20:30:15
27,1,2,1,1,-27,0,0,2,23,6,886,2,-1,0,3,1,1,0,14.766666666666667,2026-05-19 20:30:15
26,0,2,0,0,-122,1,0,2,23,6,1078,3,-1,0,3,1,1,0,17.966666666666665,2026-05-19 20:30:15
43,4,1,2,0,149,1,0,2,23,6,1069,2,-1,0,3,1,1,0,17.816666666666666,2026-05-19 20:30:15
25,1,2,0,0,52,1,0,2,24,6,920,2,-1,0,3,1,1,0,15.333333333333334,2026-05-19 20:30:15
27,1,1,2,0,335,1,0,2,26,6,910,3,-1,0,3,1,1,0,15.166666666666666,2026-05-19 20:30:15
30,9,1,2,0,526,1,1,2,26,6,1085,3,-1,0,3,1,1,1,18.083333333333332,2026-05-19 20:30:15
28,0,2,1,0,-7,0,1,2,26,6,684,2,-1,0,3,1,1,0,11.4,2026-05-19 20:30:15
27,1,1,0,0,-413,0,1,2,27,6,803,6,-1,0,3,1,1,0,13.383333333333333,2026-05-19 20:30:15
32,0,0,1,0,-241,0,1,2,27,6,1280,2,-1,0,3,1,1,0,21.333333333333332,2026-05-19 20:30:15
41,1,2,1,0,75,1,0,2,1,5,865,9,-1,0,3,1,1,0,14.416666666666666,2026-05-19 20:30:15
37,9,2,2,0,0,0,0,2,1,5,128,2,-1,0,3,1,1,0,2.1333333333333333,2026-05-19 20:30:15
27,9,2,1,0,158,0,0,2,1,5,1056,2,-1,0,3,1,1,0,17.6,2026-05-19 20:30:15
29,7,2,1,0,84,0,1,2,3,5,985,3,-1,0,3,1,1,0,16.416666666666668,2026-05-19 20:30:15
33,7,1,1,0,114,0,1,2,3,5,1084,1,-1,0,3,1,1,0,18.066666666666666,2026-05-19 20:30:15
36,9,1,0,0,0,0,0,2,4,5,982,1,-1,0,3,1,1,0,16.366666666666667,2026-05-19 20:30:15
28,1,2,1,0,-127,1,0,0,4,5,45,3,-1,0,3,1,1,0,0.75,2026-05-19 20:30:15
55,1,1,1,0,49,1,0,0,7,5,882,4,-1,0,3,1,1,0,14.7,2026-05-19 20:30:15
51,9,1,1,0,216,0,0,0,7,5,1017,2,-1,0,3,1,1,0,16.95,2026-05-19 20:30:15
39,9,2,1,0,506,1,0,0,7,5,1131,2,-1,0,3,1,1,0,18.85,2026-05-19 20:30:15
42,1,0,0,0,213,1,0,0,7,5,816,3,-1,0,3,1,1,0,13.6,2026-05-19 20:30:15
33,7,2,1,0,170,0,0,0,7,5,1200,1,-1,0,3,1,1,0,20.0,2026-05-19 20:30:15
36,2,0,2,0,776,0,1,0,7,5,1136,3,-1,0,3,1,1,0,18.933333333333334,2026-05-19 20:30:15
45,9,1,1,0,879,0,0,0,7,5,1024,2,-1,0,3,1,1,0,17.066666666666666,2026-05-19 20:30:15
37,6,1,1,0,1633,0,0,0,7,5,1032,2,-1,0,3,1,1,0,17.2,2026-05-19 20:30:15
46,10,1,1,0,926,0,0,0,7,5,760,5,-1,0,3,1,1,0,12.666666666666666,2026-05-19 20:30:15
32,6,2,2,0,2559,0,0,0,7,5,1315,1,-1,0,3,1,1,0,21.916666666666668,2026-05-19 20:30:15
28,9,2,1,0,909,0,1,0,7,5,925,1,-1,0,3,1,1,0,15.416666666666666,2026-05-19 20:30:15
45,0,0,1,0,-176,0,1,0,7,5,971,1,-1,0,3,1,1,0,16.183333333333334,2026-05-19 20:30:15
41,1,2,1,1,1085,1,1,0,7,5,998,1,-1,0,3,1,1,1,16.633333333333333,2026-05-19 20:30:15
59,1,0,0,0,1265,0,1,0,7,5,1272,1,-1,0,3,1,1,0,21.2,2026-05-19 20:30:15
47,9,2,1,0,-239,1,1,0,7,5,1402,3,-1,0,3,1,1,1,23.366666666666667,2026-05-19 20:30:15
31,1,2,1,0,726,0,0,0,7,5,1132,2,-1,0,3,1,1,0,18.866666666666667,2026-05-19 20:30:15
31,4,2,2,0,296,0,1,0,8,5,899,4,-1,0,3,1,1,0,14.983333333333333,2026-05-19 20:30:15
33,2,1,1,0,-627,1,1,0,8,5,1156,1,-1,0,3,1,1,1,19.266666666666666,2026-05-19 20:30:15
52,2,1,2,1,-468,0,0,0,8,5,927,1,-1,0,3,1,1,0,15.45,2026-05-19 20:30:15
26,6,2,1,0,551,0,0,0,8,5,924,1,-1,0,3,1,1,0,15.4,2026-05-19 20:30:15
25,9,2,1,0,0,0,1,0,8,5,1038,1,-1,0,3,1,1,0,17.3,2026-05-19 20:30:15
25,1,1,1,0,101,0,1,0,8,5,845,3,-1,0,3,1,1,0,14.083333333333334,2026-05-19 20:30:15
28,1,2,1,0,517,0,1,0,8,5,1090,1,-1,0,3,1,1,0,18.166666666666668,2026-05-19 20:30:15
33,2,0,2,0,37,0,1,0,8,5,77,1,-1,0,3,1,1,0,1.2833333333333334,2026-05-19 20:30:15
45,4,0,2,0,854,0,1,0,8,5,1145,1,-1,0,3,1,1,0,19.083333333333332,2026-05-19 20:30:15
36,7,1,1,0,30,0,1,0,8,5,1129,5,-1,0,3,1,1,0,18.816666666666666,2026-05-19 20:30:15
26,1,2,1,1,81,0,1,0,8,5,1224,2,-1,0,3,1,1,0,20.4,2026-05-19 20:30:15
38,9,1,1,0,0,0,0,0,8,5,1039,1,-1,0,3,1,1,0,17.316666666666666,2026-05-19 20:30:15
56,1,2,1,0,663,0,1,0,8,5,1240,3,-1,0,3,1,1,0,20.666666666666668,2026-05-19 20:30:15
26,0,2,1,0,102,0,1,0,8,5,1064,2,-1,0,3,1,1,0,17.733333333333334,2026-05-19 20:30:15
26,9,1,1,0,370,0,1,0,8,5,61,4,-1,0,3,1,1,0,1.0166666666666666,2026-05-19 20:30:15
25,1,2,1,0,189,0,1,0,8,5,1096,2,-1,0,3,1,1,0,18.266666666666666,2026-05-19 20:30:15
26,10,2,1,0,111,0,0,0,9,5,930,1,-1,0,3,1,1,0,15.5,2026-05-19 20:30:15
40,1,1,0,0,665,1,0,0,9,5,1199,1,-1,0,3,1,1,0,19.983333333333334,2026-05-19 20:30:15
37,0,1,0,0,214,1,0,0,9,5,1050,1,-1,0,3,1,1,0,17.5,2026-05-19 20:30:15
43,1,2,0,0,0,0,0,0,9,5,214,1,-1,0,3,1,1,0,3.566666666666667,2026-05-19 20:30:15
41,7,0,2,0,1583,1,0,0,9,5,1069,1,-1,0,3,1,1,0,17.816666666666666,2026-05-19 20:30:15
49,1,1,1,0,0,0,1,0,9,5,1028,1,-1,0,3,1,1,0,17.133333333333333,2026-05-19 20:30:15
29,0,0,2,1,0,0,1,0,9,5,807,3,-1,0,3,1,1,0,13.45,2026-05-19 20:30:15
39,7,0,1,0,687,1,0,0,9,5,1294,1,-1,0,3,1,1,0,21.566666666666666,2026-05-19 20:30:15
38,4,1,2,1,327,1,1,0,9,5,951,5,-1,0,3,1,1,1,15.85,2026-05-19 20:30:15
26,9,1,1,0,-119,0,1,0,9,5,731,5,-1,0,3,1,1,0,12.183333333333334,2026-05-19 20:30:15
32,4,1,2,0,794,1,1,0,9,5,16,1,-1,0,3,1,1,1,0.26666666666666666,2026-05-19 20:30:15
33,1,1,0,0,-191,1,1,0,9,5,243,4,-1,0,3,1,1,1,4.05,2026-05-19 20:30:15
31,4,2,2,0,409,0,1,0,9,5,960,5,-1,0,3,1,1,0,16.0,2026-05-19 20:30:15
49,1,1,0,0,3,0,1,0,9,5,336,6,-1,0,3,1,1,0,5.6,2026-05-19 20:30:15
27,10,2,0,0,9,0,1,0,9,5,1348,2,-1,0,3,1,1,0,22.466666666666665,2026-05-19 20:30:15
30,1,2,1,0,155,1,1,0,9,5,331,3,-1,0,3,1,1,1,5.516666666666667,2026-05-19 20:30:15
35,1,1,1,0,1330,0,0,0,10,5,1330,1,-1,0,3,1,1,0,22.166666666666668,2026-05-19 20:30:15
26,1,2,1,0,-29,1,0,0,10,5,1426,4,-1,0,3,1,1,0,23.766666666666666,2026-05-19 20:30:15
45,2,1,3,0,3133,1,1,0,10,5,1225,1,-1,0,3,1,1,1,20.416666666666668,2026-05-19 20:30:15
34,0,1,1,0,-33,1,1,0,10,5,1391,1,-1,0,3,1,1,1,23.183333333333334,2026-05-19 20:30:15
28,0,2,1,0,-170,0,1,0,10,5,1134,2,-1,0,3,1,1,0,18.9,2026-05-19 20:30:15
25,1,2,1,0,1243,0,1,0,10,5,276,7,-1,0,3,1,1,0,4.6,2026-05-19 20:30:15
30,1,2,1,0,1598,1,0,0,10,5,1038,1,-1,0,3,1,1,0,17.3,2026-05-19 20:30:15
30,7,1,1,0,5,0,1,0,10,5,1251,5,-1,0,3,1,1,0,20.85,2026-05-19 20:30:15
47,7,1,1,0,367,1,0,0,10,5,862,4,-1,0,3,1,1,0,14.366666666666667,2026-05-19 20:30:15
57,0,0,1,0,658,0,0,0,10,5,1138,1,-1,0,3,1,1,0,18.966666666666665,2026-05-19 20:30:15
38,4,1,2,0,1722,1,0,0,10,5,890,1,-1,0,3,1,1,0,14.833333333333334,2026-05-19 20:30:15
54,9,1,1,0,-315,0,1,0,10,5,532,1,-1,0,3,1,1,0,8.866666666666667,2026-05-19 20:30:15
25,1,2,0,0,2483,0,0,0,10,5,369,3,-1,0,3,1,1,0,6.15,2026-05-19 20:30:15
30,1,1,1,0,0,1,1,0,10,5,313,1,-1,0,3,1,1,1,5.216666666666667,2026-05-19 20:30:15
26,4,2,2,0,45,0,0,0,10,5,170,3,-1,0,3,1,1,0,2.8333333333333335,2026-05-19 20:30:15
31,8,1,0,0,46,1,0,0,10,5,874,1,-1,0,3,1,1,0,14.566666666666666,2026-05-19 20:30:15
29,1,2,1,0,482,0,1,0,10,5,93,3,-1,0,3,1,1,0,1.55,2026-05-19 20:30:15
49,1,1,1,0,3728,1,0,0,11,5,60,2,-1,0,3,1,1,0,1.0,2026-05-19 20:30:15
60,5,0,1,0,1099,0,0,0,11,5,1181,2,-1,0,3,1,1,0,19.683333333333334,2026-05-19 20:30:15
60,4,1,2,0,2222,1,0,0,11,5,114,2,-1,0,3,1,1,0,1.9,2026-05-19 20:30:15
29,4,2,2,0,983,1,0,0,11,5,1393,2,-1,0,3,1,1,0,23.216666666666665,2026-05-19 20:30:15
55,4,0,1,0,204,1,0,0,11,5,517,2,-1,0,3,1,1,0,8.616666666666667,2026-05-19 20:30:15
44,0,1,1,0,1074,1,0,0,11,5,1340,2,-1,0,3,1,1,0,22.333333333333332,2026-05-19 20:30:15
47,9,1,1,0,3466,1,0,0,11,5,1277,2,-1,0,3,1,1,0,21.283333333333335,2026-05-19 20:30:15
35,0,1,1,0,-203,1,0,0,11,5,434,2,-1,0,3,1,1,0,7.233333333333333,2026-05-19 20:30:15
35,2,1,1,0,2436,0,1,0,14,5,312,3,-1,0,3,1,1,0,5.2,2026-05-19 20:30:15
38,9,1,1,0,976,1,0,0,14,5,1183,3,-1,0,3,1,1,0,19.716666666666665,2026-05-19 20:30:15
34,2,1,2,0,146,1,0,0,14,5,1206,2,-1,0,3,1,1,0,20.1,2026-05-19 20:30:15
50,9,1,1,0,156,0,1,0,14,5,124,3,-1,0,3,1,1,0,2.066666666666667,2026-05-19 20:30:15
43,0,1,2,0,189,1,0,0,14,5,62,4,-1,0,3,1,1,0,1.0333333333333334,2026-05-19 20:30:15
44,0,0,1,0,163,1,0,0,14,5,442,2,-1,0,3,1,1,0,7.366666666666666,2026-05-19 20:30:15
51,7,0,1,0,242,0,1,0,14,5,273,4,-1,0,3,1,1,0,4.55,2026-05-19 20:30:15
31,9,1,1,0,1173,1,0,0,14,5,827,3,-1,0,3,1,1,0,13.783333333333333,2026-05-19 20:30:15
39,9,1,2,0,0,1,0,0,14,5,1321,7,-1,0,3,1,1,0,22.016666666666666,2026-05-19 20:30:15
59,4,1,2,0,296,0,1,0,15,5,1226,3,-1,0,3,1,1,0,20.433333333333334,2026-05-19 20:30:15
25,7,2,1,0,333,0,1,0,15,5,55,2,-1,0,3,1,1,0,0.9166666666666666,2026-05-19 20:30:15
58,4,1,2,0,3864,1,0,0,15,5,1236,4,-1,0,3,1,1,0,20.6,2026-05-19 20:30:15
30,2,1,0,0,2686,1,0,0,15,5,1228,3,-1,0,3,1,1,0,20.466666666666665,2026-05-19 20:30:15
34,1,2,0,0,-109,1,0,0,15,5,1285,4,-1,0,3,1,1,0,21.416666666666668,2026-05-19 20:30:15
51,7,0,1,0,65,0,1,0,15,5,1308,1,-1,0,3,1,1,0,21.8,2026-05-19 20:30:15
60,5,1,1,0,597,0,0,0,15,5,1411,1,-1,0,3,1,1,0,23.516666666666666,2026-05-19 20:30:15
51,2,1,1,0,-799,0,1,0,15,5,3,3,-1,0,3,1,1,0,0.05,2026-05-19 20:30:15
37,4,0,2,0,1775,0,0,0,15,5,905,5,-1,0,3,1,1,0,15.083333333333334,2026-05-19 20:30:15
30,1,2,0,0,0,0,0,0,15,5,1129,3,-1,0,3,1,1,0,18.816666666666666,2026-05-19 20:30:15
46,2,0,1,0,-563,0,1,0,15,5,1186,4,-1,0,3,1,1,0,19.766666666666666,2026-05-19 20:30:15
29,8,2,2,0,5,0,0,0,15,5,1315,5,-1,0,3,1,1,0,21.916666666666668,2026-05-19 20:30:15
27,2,1,2,0,139,0,0,0,15,5,831,5,-1,0,3,1,1,0,13.85,2026-05-19 20:30:15
